Fecha;Departamento;Municipio;D°a;Hora;Barrio;Zona;Clase de sitio;Arma empleada;M¢vil Agresor;M¢vil Victima;Edad;Sexo;Estado civil;Pa°s de nacimiento;Clase de empleado;Profesi¢n;Escolaridad;C¢digo DANE;Cantidad
29/03/2016;ANTIOQUIA;APARTAD‡;Martes;9:30:00;CHURIDO PUENTE;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR VEHICULO;49;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05045000;1
29/03/2016;ANTIOQUIA;LA CEJA;Martes;20:20:00;SAN CAYETANO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05376000;1
29/03/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;14:30:00;MANRIQUE 1  C-4;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;53;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
29/03/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;18:50:00;LIMONAR 1  S.A.P.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;2;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;ANALFABETA;05001000;1
29/03/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;15:55:00;EL TESORO C-14;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR VEHICULO;64;MASCULINO;CASADO;COLOMBIA;PENSIONADO;-;SECUNDARIA;05001000;1
29/03/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;14:05:00;FATIMA C-16;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;57;MASCULINO;CASADO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
29/03/2016;ARAUCA;ARAUQUITA;Martes;20:20:00;VEREDA EL TRONCAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;45;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81065000;1
29/03/2016;ATLµNTICO;SOLEDAD;Martes;17:00:00;NUEVO MILENIO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;08758000;1
29/03/2016;CALDAS;RIOSUCIO;Martes;7:30:00;SIPIRRA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;ETNIA INDIGENA;-;PRIMARIA;17614000;1
29/03/2016;CHOC‡;CêRTEGUI;Martes;21:06:00;OASIS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;27160000;1
29/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;12:30:00;CIUDAD JARDIN SUR E-15;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
29/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;11:45:00;VILLA ELISA E-11;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
29/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;13:05:00;SAN DIEGO BOSA E-7;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;FEMENINO;SOLTERO;COLOMBIA;AMA DE CASA;-;SECUNDARIA;11001000;1
29/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;22:22:00;CIUDAD DE CALI E-8;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;46;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
29/03/2016;META;VILLAVICENCIO (CT);Martes;21:00:00;LA NOHORA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;63;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;50001000;1
29/03/2016;NARI•O;ILES;Martes;19:20:00;BELLAVISTA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52352000;1
29/03/2016;NARI•O;MALLAMA;Martes;13:00:00;CORREGIMIENTO DE CHUCUNES;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;15;FEMENINO;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;SECUNDARIA;52435000;1
29/03/2016;NARI•O;MALLAMA;Martes;13:00:00;CORREGIMIENTO DE CHUCUNES;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;28;MASCULINO;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;PRIMARIA;52435000;1
29/03/2016;RISARALDA;PEREIRA (CT);Martes;20:56:00;CA•ARTE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;49;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;66001000;1
29/03/2016;TOLIMA;HONDA;Martes;3:30:00;PACHIGUA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73349000;1
29/03/2016;VALLE;BUGALAGRANDE;Martes;21:00:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76113000;1
29/03/2016;VALLE;CALI (CT);Martes;18:30:00;EL REMANSO E21;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
29/03/2016;VALLE;CALI (CT);Martes;20:20:00;MORICHAL DE COMFANDI E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;51;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76001000;1
29/03/2016;VALLE;CALI (CT);Martes;19:50:00;PETECUY I E6;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76001000;1
29/03/2016;VALLE;CALI (CT);Martes;23:10:00;JORGE ELIECER GAITAN E6;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;47;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
29/03/2016;VALLE;CALI (CT);Martes;23:10:00;JOSE M. MARROQUIN II E14;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;1
29/03/2016;VALLE;EL CERRITO;Martes;14:15:00;BRISAS DE LA MERCED;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76248000;1
29/03/2016;VALLE;GUADALAJARA DE BUGA;Martes;7:16:00;SAN ANTONIO;URBANA;HOTELES, RESIDENCIAS, Y SIMILARES.;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;40;MASCULINO;SEPARADO;CUBA;EMPLEADO PARTICULAR;-;SECUNDARIA;76111000;1
29/03/2016;VALLE;GUADALAJARA DE BUGA;Martes;23:32:00;MARIA LUISA DE LA ESPADA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;76111000;1
29/03/2016;VALLE;RESTREPO;Martes;21:45:00;EL ALTO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;29;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76606000;1
29/03/2016;VALLE;ROLDANILLO;Martes;8:20:00;VIA ROLDANILLO - ZARZAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76622000;1
30/03/2016;ANTIOQUIA;MEDELL÷N (CT);MiÇrcoles;19:40:00;LOPEZ DE MESA C-7;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;ARMA DE FUEGO;PASAJERO BUS;PASAJERO BUS;24;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
30/03/2016;ANTIOQUIA;MEDELL÷N (CT);MiÇrcoles;17:37:00;FLORIDA NUEVA C-11;URBANA;PARQUEADERO;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;39;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05001000;1
30/03/2016;CAUCA;POPAYµN (CT);MiÇrcoles;15:15:00;VDA LAS GUACAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO BUS;34;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;19001000;1
30/03/2016;CESAR;AGUST÷N CODAZZI;MiÇrcoles;3:23:00;LA PISTA;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;20013000;1
30/03/2016;CESAR;GONZµLEZ;MiÇrcoles;21:15:00;CORREGIMIENTO;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;20310000;1
30/03/2016;CHOC‡;ATRATO;MiÇrcoles;0:00:00;YUTO NUEVO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27050000;1
30/03/2016;CHOC‡;ATRATO;MiÇrcoles;0:00:00;YUTO NUEVO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27050000;1
30/03/2016;C‡RDOBA;LOS C‡RDOBAS;MiÇrcoles;8:53:00;RUTA PUERTO REY MONTERIA;RURAL;RIOS;CONTUNDENTES;A PIE;A PIE;9;FEMENINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;PRIMARIA;23419000;1
30/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);MiÇrcoles;4:50:00;SOCIEGO SUR E-18;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
30/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);MiÇrcoles;4:36:00;CANDELARIA III-IV E-19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
30/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);MiÇrcoles;10:41:00;CARVAJAL E-8;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;11001000;1
30/03/2016;GUAJIRA;MAICAO;MiÇrcoles;16:00:00;EL CARMEN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR VEHICULO;A PIE;47;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;44430000;1
30/03/2016;MAGDALENA;SANTA MARTA (CT);MiÇrcoles;6:55:00;URB. VILLA DEL CAMPO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;47001000;1
30/03/2016;MAGDALENA;SANTA MARTA (CT);MiÇrcoles;6:55:00;URB. VILLA DEL CAMPO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;47001000;1
30/03/2016;NARI•O;EL CHARCO;MiÇrcoles;15:30:00;VEREDA IGUAPI;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52250000;1
30/03/2016;VALLE;CALI (CT);MiÇrcoles;23:00:00;LOS LIBERTADORES E3;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
30/03/2016;VALLE;CALI (CT);MiÇrcoles;17:12:00;LA ALIANZA E4;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR VEHICULO;47;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
30/03/2016;VALLE;CALI (CT);MiÇrcoles;22:11:00;BELALCAZAR E9;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
30/03/2016;VALLE;SAN PEDRO;MiÇrcoles;7:50:00;VIA BUGA-SAN PEDRO-TULUA;RURAL;PEAJE;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76670000;1
30/03/2016;VALLE;TULUµ;MiÇrcoles;16:30:00;La Trinidad;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76834000;1
31/03/2016;ANTIOQUIA;PUERTO BERR÷O;Jueves;22:40:00;EL OASIS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;24;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO POLICIAL;POLICIAS;TECNICO;05579000;1
31/03/2016;ANTIOQUIA;PUERTO BERR÷O;Jueves;22:40:00;EL OASIS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;39;MASCULINO;CASADO;COLOMBIA;EMPLEADO POLICIAL;POLICIAS;TECNICO;05579000;1
31/03/2016;ANTIOQUIA;TURBO;Jueves;10:20:00;VDA. EL LIMON;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;CONDUCTOR VEHICULO;31;MASCULINO;CASADO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;05837000;1
31/03/2016;ATLµNTICO;SOLEDAD;Jueves;22:05:00;EL HIPODROMO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;08758000;1
31/03/2016;CALDAS;ANSERMA;Jueves;8:50:00;CAUYA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;CASADO;COLOMBIA;ETNIA INDIGENA;-;PRIMARIA;17042000;1
31/03/2016;CALDAS;MANIZALES (CT);Jueves;13:34:00;LA CASTELLANA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;64;MASCULINO;CASADO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;17001000;1
31/03/2016;CALDAS;MANIZALES (CT);Jueves;20:16:00;SECTOR LA CA•ADA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;17001000;1
31/03/2016;CASANARE;YOPAL (CT);Jueves;21:05:00;CASIMENA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;85001000;1
31/03/2016;CAUCA;POPAYµN (CT);Jueves;5:54:00;MARIA ORIENTE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;69;FEMENINO;VIUDO;COLOMBIA;COMERCIANTE;-;PRIMARIA;19001000;1
31/03/2016;CESAR;VALLEDUPAR (CT);Jueves;21:00:00;ALAMOS I;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;20001000;1
31/03/2016;CHOC‡;CêRTEGUI;Jueves;9:30:00;SANTANDER;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO POLICIAL;POLICIAS;TECNICO;27160000;1
31/03/2016;CHOC‡;R÷O IRO;Jueves;0:20:00;CENTRO;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;27580000;1
31/03/2016;C‡RDOBA;BUENAVISTA;Jueves;14:45:00;POLIDEPORTIVO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23079000;1
31/03/2016;C‡RDOBA;MONTEL÷BANO;Jueves;11:10:00;VEREDA MANIZALES;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23466000;1
31/03/2016;C‡RDOBA;MONTEL÷BANO;Jueves;11:10:00;VEREDA MANIZALES;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23466000;1
31/03/2016;C‡RDOBA;PLANETA RICA;Jueves;22:35:00;CARRETERA TRONCAL DE OCCIDENTE;URBANA;BOMBA DE GASOLINA;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23555000;1
31/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Jueves;21:00:00;ALQUER÷A LA FRAGUA E-8;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR VEHICULO;26;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;SECUNDARIA;11001000;1
31/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Jueves;16:30:00;VILLA MAYOR E-18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
31/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Jueves;20:45:00;LAS QUINTAS DEL SUR E-19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
31/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Jueves;17:20:00;EL PROGRESO E-14;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
31/03/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Jueves;22:46:00;JUAN REY E-4;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
31/03/2016;NARI•O;SAN ANDRES DE TUMACO;Jueves;19:00:00;VDA GUACAREY;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO POLICIAL;POLICIAS;TECNICO;52835000;1
31/03/2016;QUIND÷O;ARMENIA (CT);Jueves;8:10:00;PATIO BONITO BAJO Y PLANO;URBANA;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;56;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;63001000;1
31/03/2016;VALLE;CALI (CT);Jueves;11:05:00;SAN PEDRO E3;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;39;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
31/03/2016;VALLE;CALI (CT);Jueves;15:19:00;SILOE E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
31/03/2016;VALLE;CALI (CT);Jueves;15:19:00;SILOE E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
31/03/2016;VALLE;CALI (CT);Jueves;15:19:00;SILOE E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
01/04/2016;ANTIOQUIA;LA ESTRELLA;Viernes;19:29:00;LA CHINCA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;05380000;1
01/04/2016;ANTIOQUIA;MARINILLA;Viernes;10:30:00;CENTRO;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;49;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05440000;1
01/04/2016;ANTIOQUIA;MEDELL÷N (CT);Viernes;18:30:00;SAN BENITO C-10;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;43;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
01/04/2016;ANTIOQUIA;MEDELL÷N (CT);Viernes;18:30:00;SAN BENITO C-10;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;46;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;05001000;1
01/04/2016;ANTIOQUIA;VALDIVIA;Viernes;9:40:00;BUENOS AIRES;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;CONDUCTOR VEHICULO;43;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05854000;1
01/04/2016;ARAUCA;ARAUQUITA;Viernes;17:00:00;VEREDA CAMPOALEGRE;RURAL;RIOS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;81065000;1
01/04/2016;ARAUCA;ARAUQUITA;Viernes;17:00:00;VEREDA CAMPOALEGRE;RURAL;RIOS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;-;DESEMPLEADO;-;SECUNDARIA;81065000;1
01/04/2016;ATLµNTICO;BARRANQUILLA (CT);Viernes;21:30:00;7 DE ABRIL;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;49;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;08001000;1
01/04/2016;CAUCA;SANTANDER DE QUILICHAO;Viernes;8:00:00;VDA QUINAMAYO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19698000;1
01/04/2016;CAUCA;VILLA RICA;Viernes;8:00:00;CASERIO AGUAZUL;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19845000;1
01/04/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Viernes;21:30:00;LA IGUALDAD E-8;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;11001000;1
01/04/2016;CUNDINAMARCA;LA VEGA;Viernes;21:30:00;VER. TABACAL;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;25402000;1
01/04/2016;CUNDINAMARCA;SOACHA;Viernes;19:00:00;LA ISLA;URBANA;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25754000;1
01/04/2016;CUNDINAMARCA;SOACHA;Viernes;14:30:00;LA ISLA;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;85;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;25754000;1
01/04/2016;CUNDINAMARCA;SOACHA;Viernes;2:45:00;ALTOS DE SAN MATEO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25754000;1
01/04/2016;CUNDINAMARCA;VILLETA;Viernes;21:30:00;SAN JUANITO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR VEHICULO;39;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;25875000;1
01/04/2016;CUNDINAMARCA;VILLETA;Viernes;18:40:00;VER. CHORRILLO;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;25875000;1
